Slot Name,cpm,Price Points,Encoded Price Points,Slot Size,Create Date
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,7.75,1051tds,1051tds,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,7.8,mtlb0g,mtlb0g,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,7.85,1szvl6o,1szvl6o,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,7.9,2uejgg,2uejgg,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,7.95,1fof2tc,1fof2tc,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,8.0,sdd6o0,sdd6o0,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,8.5,b62cxs,b62cxs,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,9.0,inre9s,inre9s,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,9.5,48cidc,48cidc,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,10.0,wj73eo,wj73eo,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,10.5,g9lwcg,g9lwcg,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,11.0,mdcyrk,mdcyrk,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,11.5,7xy2v4,7xy2v4,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,12.0,uz0dmo,uz0dmo,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,12.5,afufb4,afufb4,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,13.0,kkfls0,kkfls0,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,13.5,19ngg,19ngg,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,14.0,yfvaww,yfvaww,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,14.5,fanbi8,fanbi8,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,15.0,oq9iio,oq9iio,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,15.5,58k1ds,58k1ds,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,16.0,qvod8g,qvod8g,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,16.5,cg9hc0,cg9hc0,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,17.0,jxyio0,jxyio0,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,17.5,2qnoxs,2qnoxs,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,18.0,vqh9fk,vqh9fk,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,18.5,hb2dj4,hb2dj4,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,19.0,netfy8,netfy8,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,19.5,7lgl4w,7lgl4w,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,20.0,t8kwzk,t8kwzk,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,21.0,lsraww,lsraww,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,22.0,ya914w,ya914w,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,23.0,pyl7nk,pyl7nk,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,24.0,rrikn4,rrikn4,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,25.0,i1ws8w,i1ws8w,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,26.0,wysykg,wysykg,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,27.0,n97668,n97668,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,28.0,ugwm4g,ugwm4g,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,29.0,k2bu9s,k2bu9s,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,30.0,zbpibk,zbpibk,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,31.0,p5vdog,p5vdog,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,32.0,rnrq4g,rnrq4g,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,33.0,jc3wn4,jc3wn4,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,34.0,v4mneo,v4mneo,320x50,10/05/2023
ELOKENCE_AkinatorFree_Android_allDevices_banner_W_bs-320x53_Blue,35.0,o6wsu8,o6wsu8,320x50,10/05/2023
